epoch,train_loss,test_c1,epe_loss,test_c3,max_acc,max_epo
37,8.40421903506666,14.7203617314362,1.3795994859074987,5.180078887675597,4.4407417513934275,28
38,8.456955514535517,14.012645281295866,0.9791358514515939,4.724492740134536,4.4407417513934275,28
39,8.313741297899764,21.389837679116493,1.1914356826086423,6.250256817162536,4.4407417513934275,28
40,8.395025455578416,16.06678799715909,1.0283733572911735,5.558679569128787,4.4407417513934275,28
41,7.580883384306855,15.726503043803747,1.756745317312408,5.542069886360244,4.4407417513934275,28
42,7.91970224320134,14.259025102537414,1.1935666652847756,5.1481269215884415,4.4407417513934275,28
43,8.343435780434987,12.393153764652494,0.7652566933853393,3.9388825133083025,3.9388825133083025,43
44,7.936021629450402,12.334778511002787,0.8919610543476151,4.139174517662242,3.9388825133083025,43
45,7.5589133576501775,14.565148555871213,1.1280375346174143,4.939698745265152,3.9388825133083025,43
46,8.344305937962083,13.703286404420615,0.8493168668580201,4.34614821664897,3.9388825133083025,43
47,7.7835026711801305,12.483754808908563,0.8607358210300313,4.291694277025002,3.9388825133083025,43
48,8.15952859950971,25.190164969914168,1.3741042819649647,5.828924705767625,3.9388825133083025,43
49,7.869953849727039,14.528034248737374,1.0107284527402935,4.996298926767677,3.9388825133083025,43
50,7.95376771112667,18.139171058512034,0.9837289937209652,5.078689983670901,3.9388825133083025,43
51,7.733877049534421,13.769697045793677,0.8897893905108694,4.3927083098587785,3.9388825133083025,43
52,8.082770794967585,13.682242797084578,1.0548534945035017,5.028575795425926,3.9388825133083025,43
53,7.646915576721652,13.00152927964184,0.8967107558855711,4.613480033225866,3.9388825133083025,43
54,7.773995007259857,15.623411380198704,1.0499924040050173,5.265545658105825,3.9388825133083025,43
55,7.860615911918986,12.350337407737197,0.8103529722385392,4.011233630990885,3.9388825133083025,43
56,7.594064888796911,16.06310596592998,1.1877189397348187,5.62849448162891,3.9388825133083025,43
57,7.474462556608671,18.071445920376846,1.3641412870089509,5.959548087762388,3.9388825133083025,43
58,8.0854615909429,15.339431479829289,0.956108759504089,4.59790540340649,3.9388825133083025,43
59,7.264618210916437,12.299434823576112,1.2945152409163212,4.661191068154171,3.9388825133083025,43
60,7.600547730803569,13.87867830589021,0.963701964181559,4.776167161808561,3.9388825133083025,43
61,7.802332369944479,12.374581553521184,1.1332861906951297,4.618627025564863,3.9388825133083025,43
1,7.4069302703475515,15.483464842886729,1.0659490498078394,4.676293627104487,4.676293627104487,1
1,7.448114320095251,21.19868107766018,1.4381638799994907,5.887732897723895,5.887732897723895,1
2,7.189771593859862,11.858862865499328,1.4418548997918692,4.6320934061179155,4.6320934061179155,2
3,6.813099353577675,11.753728666032222,0.8586287348238091,4.083206668238373,4.083206668238373,3
4,6.6153243165021625,11.777480920392707,0.8113883991449367,4.188405027510725,4.083206668238373,3
5,6.568062575688807,12.036991900345116,0.8694485825837605,4.4102634312558715,4.083206668238373,3
6,6.828618176968838,12.733639798259377,0.9593911685001268,4.439850736457284,4.083206668238373,3
7,6.520112926093077,11.09660386407744,0.7718279629579369,3.819245247447943,3.819245247447943,7
8,6.548349767897817,11.075267721948373,0.8050761268775766,4.020264565403737,3.819245247447943,7
9,6.499698338458212,24.45164566908429,1.6580895125043489,7.8783038198398225,3.819245247447943,7
10,6.4872504967309785,12.396018387734626,1.2218093197307969,4.63174858624508,3.819245247447943,7
11,6.442291982512377,12.792864201469234,0.9672659917768264,4.673030969239627,3.819245247447943,7
12,6.226026411177056,11.585134156660072,0.9323524509609449,4.373765445179989,3.819245247447943,7
13,6.202396720724424,12.717390260674561,0.9566849035880134,4.026563365311656,3.819245247447943,7
14,6.454417468155837,12.489911407639417,1.193109384468198,4.6258200962992175,3.819245247447943,7
15,6.230582814647688,13.024389884488436,1.2821041733315188,4.47025372693276,3.819245247447943,7
16,5.811022052864319,9.69748776583892,0.84914965342804,3.608030026471438,3.608030026471438,16
17,5.655607955042412,10.392668615139716,0.9557812269349394,4.196937300791964,3.608030026471438,16
18,5.659931253991921,10.081146230902325,0.7972855111326053,3.633023549986726,3.608030026471438,16
